counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver,dgdmin,dgdmax,dgdaver,csrmin,csrmax,csraver
0,11:09:02,734.2,120.8,2.75E-04,17.47,17.61,17.55,0.0,6.9,2.6,0.00E+00,7.02E-09,2.71E-12
2,11:09:04,734.2,116.0,2.82E-04,17.53,17.55,17.53,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
3,11:09:04,734.2,143.4,2.69E-04,17.56,17.56,17.56,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
6,11:09:06,734.2,114.0,2.69E-04,17.56,17.59,17.58,2.7,2.8,2.7,0.00E+00,0.00E+00,0.00E+00
8,11:09:08,734.2,131.2,2.75E-04,17.56,17.58,17.56,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
10,11:09:09,734.2,130.8,2.63E-04,17.56,17.58,17.57,2.9,3.8,3.3,0.00E+00,0.00E+00,0.00E+00
14,11:09:12,734.2,117.2,2.63E-04,17.58,17.58,17.58,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
15,11:09:12,734.2,121.2,2.63E-04,17.58,17.58,17.58,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
18,11:09:14,734.2,108.2,2.69E-04,17.57,17.58,17.57,3.1,3.3,3.2,0.00E+00,0.00E+00,0.00E+00
22,11:09:17,734.2,116.0,2.63E-04,17.57,17.58,17.57,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
23,11:09:18,734.2,149.6,2.69E-04,17.57,17.58,17.57,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
25,11:09:19,84.4,84.4,2.63E-04,17.57,17.58,17.57,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
29,11:09:21,734.2,120.6,2.69E-04,17.55,17.58,17.55,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
30,11:09:22,734.2,146.2,2.57E-04,17.60,17.60,17.60,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
33,11:09:24,121.4,121.4,2.69E-04,17.57,17.57,17.57,2.5,4.2,3.3,0.00E+00,0.00E+00,0.00E+00
35,11:09:26,734.2,133.2,2.75E-04,17.56,17.57,17.56,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
37,11:09:27,734.2,101.2,2.63E-04,17.55,17.58,17.56,3.2,5.6,4.4,0.00E+00,0.00E+00,0.00E+00
45,11:09:32,734.2,123.8,2.57E-04,17.58,17.61,17.59,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
47,11:09:33,734.2,129.2,2.63E-04,17.59,17.60,17.59,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
49,11:09:35,734.2,120.0,2.57E-04,17.59,17.60,17.59,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
51,11:09:36,734.2,124.0,2.69E-04,17.57,17.60,17.58,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
52,11:09:37,734.2,111.0,2.69E-04,17.57,17.57,17.57,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
55,11:09:39,77.2,77.2,2.63E-04,17.57,17.59,17.58,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
56,11:09:40,734.2,133.8,2.82E-04,17.54,17.54,17.54,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
58,11:09:41,734.2,135.2,2.63E-04,17.54,17.59,17.56,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
59,11:09:42,734.2,140.6,2.63E-04,17.59,17.59,17.59,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
60,11:09:43,734.2,126.0,2.63E-04,17.59,17.59,17.59,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
62,11:09:44,734.2,119.2,2.75E-04,17.55,17.59,17.56,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
63,11:09:45,734.2,145.4,2.75E-04,17.55,17.55,17.55,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
65,11:09:47,734.2,136.2,2.69E-04,17.57,17.58,17.57,1.1,1.1,1.1,0.00E+00,0.00E+00,0.00E+00
68,11:09:49,734.2,121.8,2.75E-04,17.56,17.57,17.56,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
75,11:09:53,734.2,146.3,2.82E-04,17.53,17.56,17.53,3.5,3.5,1.7,0.00E+00,0.00E+00,0.00E+00
77,11:09:55,734.2,150.2,2.88E-04,17.51,17.53,17.51,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
78,11:09:55,734.2,129.4,2.75E-04,17.51,17.55,17.54,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
79,11:09:56,734.2,126.8,2.82E-04,17.53,17.55,17.53,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
82,11:09:58,734.2,92.2,2.88E-04,17.50,17.53,17.51,3.1,3.5,3.3,0.00E+00,0.00E+00,0.00E+00
86,11:10:01,734.2,119.4,2.88E-04,17.51,17.53,17.52,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
87,11:10:01,734.2,131.0,2.82E-04,17.53,17.53,17.53,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
90,11:10:03,734.2,117.4,2.95E-04,17.50,17.53,17.51,0.1,2.3,1.2,0.00E+00,0.00E+00,0.00E+00
94,11:10:06,734.2,131.6,2.95E-04,17.50,17.51,17.50,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
95,11:10:07,734.2,111.8,2.95E-04,17.50,17.50,17.50,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
98,11:10:09,734.2,125.7,2.88E-04,17.50,17.52,17.51,3.2,3.9,3.5,0.00E+00,0.00E+00,0.00E+00
99,11:10:09,734.2,123.4,2.82E-04,17.52,17.54,17.53,5.3,5.3,5.3,0.00E+00,0.00E+00,0.00E+00
101,11:10:11,734.2,123.0,2.88E-04,17.52,17.54,17.53,2.6,2.6,2.6,0.00E+00,0.00E+00,0.00E+00
102,11:10:12,734.2,101.8,2.88E-04,17.52,17.52,17.52,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
105,11:10:13,734.2,139.8,2.88E-04,17.50,17.52,17.51,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
106,11:10:14,734.2,122.6,2.82E-04,17.52,17.53,17.52,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
109,11:10:16,734.2,119.0,2.88E-04,17.51,17.53,17.51,1.0,3.9,2.4,0.00E+00,0.00E+00,0.00E+00
111,11:10:18,734.2,142.6,2.88E-04,17.51,17.52,17.51,4.9,4.9,4.9,0.00E+00,0.00E+00,0.00E+00
112,11:10:18,734.2,124.2,2.88E-04,17.52,17.52,17.52,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
115,11:10:20,734.2,108.3,3.02E-04,17.49,17.52,17.50,1.1,2.3,1.7,0.00E+00,0.00E+00,0.00E+00
119,11:10:23,116.6,116.6,2.88E-04,17.49,17.52,17.50,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
120,11:10:24,734.2,126.4,2.95E-04,17.51,17.51,17.51,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
123,11:10:26,734.2,133.4,3.02E-04,17.48,17.51,17.48,1.2,4.2,2.7,0.00E+00,0.00E+00,0.00E+00
124,11:10:26,734.2,137.0,2.95E-04,17.48,17.50,17.49,4.3,4.3,4.3,0.00E+00,0.00E+00,0.00E+00
125,11:10:28,734.2,124.9,2.82E-04,17.50,17.53,17.52,1.6,2.4,2.0,0.00E+00,0.00E+00,0.00E+00
133,11:10:33,734.2,121.6,2.88E-04,17.52,17.53,17.52,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
135,11:10:34,734.2,163.7,2.95E-04,17.50,17.52,17.50,1.9,2.4,2.1,0.00E+00,0.00E+00,0.00E+00
136,11:10:35,734.2,133.8,3.02E-04,17.48,17.50,17.48,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
139,11:10:37,734.2,149.2,2.95E-04,17.48,17.51,17.49,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
140,11:10:38,734.2,117.2,2.95E-04,17.51,17.51,17.51,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
143,11:10:40,734.2,126.8,3.02E-04,17.49,17.51,17.50,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
144,11:10:41,734.2,127.6,2.95E-04,17.49,17.49,17.49,4.0,4.0,4.0,0.00E+00,0.00E+00,0.00E+00
146,11:10:42,734.2,122.6,2.95E-04,17.49,17.51,17.50,3.4,5.7,4.5,0.00E+00,0.00E+00,0.00E+00
150,11:10:44,734.2,122.6,3.02E-04,17.48,17.50,17.49,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
151,11:10:45,734.2,135.0,3.02E-04,17.48,17.48,17.48,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
154,11:10:47,734.2,155.7,3.09E-04,17.47,17.48,17.47,2.1,4.3,3.2,0.00E+00,0.00E+00,0.00E+00
161,11:10:51,734.2,110.6,2.95E-04,17.47,17.51,17.50,2.4,3.3,2.8,0.00E+00,0.00E+00,0.00E+00
162,11:10:52,734.2,103.4,3.02E-04,17.49,17.51,17.49,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
164,11:10:54,734.2,122.8,3.02E-04,17.49,17.49,17.49,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
165,11:10:54,734.2,112.4,2.95E-04,17.49,17.49,17.49,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
168,11:10:56,734.2,116.1,2.95E-04,17.49,17.51,17.50,2.5,3.2,2.8,0.00E+00,0.00E+00,0.00E+00
170,11:10:58,734.2,125.6,2.88E-04,17.51,17.51,17.51,5.3,5.3,5.3,0.00E+00,0.00E+00,0.00E+00
171,11:10:59,734.2,153.4,2.88E-04,17.51,17.51,17.51,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
172,11:10:59,734.2,107.4,2.95E-04,17.50,17.51,17.50,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
175,11:11:01,734.2,119.2,2.95E-04,17.50,17.51,17.50,0.8,4.2,2.5,0.00E+00,0.00E+00,0.00E+00
177,11:11:03,734.2,154.0,2.88E-04,17.51,17.51,17.51,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
178,11:11:03,734.2,122.2,2.95E-04,17.50,17.51,17.50,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
181,11:11:05,734.2,113.4,2.88E-04,17.50,17.52,17.51,3.6,4.8,4.2,0.00E+00,0.00E+00,0.00E+00
183,11:11:07,734.2,106.2,2.95E-04,17.50,17.52,17.50,0.6,0.6,0.6,0.00E+00,0.00E+00,0.00E+00
184,11:11:07,734.2,125.6,3.02E-04,17.49,17.50,17.49,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
185,11:11:08,734.2,114.2,2.95E-04,17.49,17.49,17.49,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
188,11:11:10,734.2,139.1,2.88E-04,17.49,17.52,17.51,1.8,1.9,1.8,0.00E+00,0.00E+00,0.00E+00
190,11:11:12,734.2,131.0,2.88E-04,17.52,17.52,17.52,5.1,5.1,5.1,0.00E+00,0.00E+00,0.00E+00
191,11:11:12,734.2,111.2,2.82E-04,17.52,17.53,17.52,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
192,11:11:13,734.2,116.0,2.75E-04,17.53,17.55,17.54,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
195,11:11:15,734.2,115.2,2.82E-04,17.54,17.56,17.55,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
197,11:11:17,734.2,117.2,2.88E-04,17.53,17.54,17.53,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
198,11:11:17,734.2,121.4,2.88E-04,17.52,17.53,17.52,5.8,5.8,5.8,0.00E+00,0.00E+00,0.00E+00
200,11:11:19,734.2,105.0,2.75E-04,17.52,17.55,17.54,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
203,11:11:21,734.2,124.4,2.88E-04,17.53,17.56,17.54,5.9,5.9,5.9,0.00E+00,0.00E+00,0.00E+00
204,11:11:21,734.2,112.0,2.95E-04,17.51,17.53,17.51,3.4,3.4,3.4,0.00E+00,0.00E+00,0.00E+00
205,11:11:22,734.2,98.4,2.88E-04,17.51,17.52,17.51,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
208,11:11:24,734.2,135.3,2.75E-04,17.52,17.54,17.53,2.0,6.0,4.0,0.00E+00,0.00E+00,0.00E+00
210,11:11:26,734.2,106.8,2.82E-04,17.54,17.54,17.54,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
211,11:11:26,734.2,117.2,2.95E-04,17.51,17.54,17.51,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
212,11:11:28,734.2,112.4,2.75E-04,17.51,17.54,17.53,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
219,11:11:32,734.2,114.4,2.82E-04,17.50,17.54,17.51,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
220,11:11:33,734.2,106.4,2.82E-04,17.53,17.53,17.53,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
221,11:11:34,734.2,87.6,2.88E-04,17.52,17.53,17.52,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
222,11:11:34,734.2,127.8,2.95E-04,17.50,17.52,17.50,1.1,1.1,1.1,0.00E+00,0.00E+00,0.00E+00
223,11:11:35,734.2,141.4,2.88E-04,17.50,17.52,17.51,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
225,11:11:37,734.2,119.2,2.88E-04,17.52,17.52,17.52,3.4,3.4,3.4,0.00E+00,0.00E+00,0.00E+00
228,11:11:39,734.2,93.7,2.82E-04,17.52,17.54,17.53,2.2,4.1,3.1,0.00E+00,0.00E+00,0.00E+00
229,11:11:39,734.2,98.2,2.88E-04,17.52,17.54,17.52,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
231,11:11:41,734.2,135.8,2.82E-04,17.52,17.53,17.52,5.5,5.5,5.5,0.00E+00,0.00E+00,0.00E+00
233,11:11:42,734.2,123.2,2.88E-04,17.52,17.53,17.52,1.2,4.2,2.7,0.00E+00,0.00E+00,0.00E+00
235,11:11:43,734.2,105.0,2.88E-04,17.52,17.52,17.52,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
236,11:11:44,734.2,144.4,2.82E-04,17.52,17.54,17.53,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
238,11:11:46,734.2,136.6,2.75E-04,17.54,17.55,17.54,1.2,2.4,1.8,0.00E+00,0.00E+00,0.00E+00
239,11:11:47,734.2,125.8,2.82E-04,17.53,17.55,17.53,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
241,11:11:49,734.2,148.8,2.88E-04,17.52,17.53,17.52,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
247,11:11:52,734.2,120.6,2.82E-04,17.52,17.57,17.54,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
249,11:11:54,734.2,114.6,2.88E-04,17.51,17.54,17.51,4.8,4.8,4.8,0.00E+00,0.00E+00,0.00E+00
251,11:11:55,189.2,189.2,2.75E-04,17.55,17.55,17.55,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
256,11:11:58,734.2,116.0,2.88E-04,17.51,17.55,17.52,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
257,11:11:59,734.2,117.4,2.95E-04,17.51,17.51,17.51,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
259,11:12:00,734.2,126.8,2.82E-04,17.51,17.53,17.52,1.7,3.7,2.7,0.00E+00,0.00E+00,0.00E+00
261,11:12:01,734.2,126.2,2.88E-04,17.51,17.53,17.51,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
263,11:12:03,734.2,116.4,2.88E-04,17.51,17.52,17.51,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
264,11:12:04,734.2,98.4,2.88E-04,17.52,17.52,17.52,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
267,11:12:06,734.2,106.0,2.95E-04,17.50,17.52,17.50,4.8,4.8,4.8,0.00E+00,0.00E+00,0.00E+00
268,11:12:06,734.2,104.6,3.02E-04,17.49,17.50,17.49,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
271,11:12:08,734.2,108.3,2.88E-04,17.49,17.51,17.50,4.1,4.7,4.4,0.00E+00,0.00E+00,0.00E+00
275,11:12:11,58.6,58.6,2.82E-04,17.50,17.54,17.51,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
276,11:12:12,734.2,150.8,2.95E-04,17.51,17.51,17.51,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
278,11:12:13,734.2,143.4,2.82E-04,17.49,17.53,17.50,0.3,0.3,0.3,0.00E+00,0.00E+00,0.00E+00
280,11:12:14,734.2,121.6,2.88E-04,17.51,17.53,17.51,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
282,11:12:16,734.2,135.2,3.02E-04,17.48,17.52,17.51,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
283,11:12:17,734.2,148.8,3.02E-04,17.48,17.48,17.48,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
286,11:12:18,734.2,104.6,2.75E-04,17.48,17.55,17.52,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
287,11:12:19,734.2,149.8,2.82E-04,17.53,17.55,17.53,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
290,11:12:21,734.2,130.4,2.88E-04,17.50,17.53,17.50,2.9,5.5,4.2,0.00E+00,0.00E+00,0.00E+00
294,11:12:24,734.2,127.0,2.88E-04,17.51,17.53,17.52,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
295,11:12:24,734.2,139.2,3.02E-04,17.49,17.52,17.49,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
297,11:12:26,734.2,108.4,2.88E-04,17.48,17.52,17.49,5.6,5.6,5.6,0.00E+00,0.00E+00,0.00E+00
298,11:12:27,734.2,151.4,2.88E-04,17.52,17.52,17.52,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
299,11:12:28,734.2,96.6,2.82E-04,17.52,17.53,17.52,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
305,11:12:31,734.2,125.4,2.82E-04,17.51,17.53,17.51,5.1,5.1,5.1,0.00E+00,0.00E+00,0.00E+00
307,11:12:32,734.2,142.6,2.88E-04,17.51,17.53,17.51,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
308,11:12:33,734.2,139.2,2.95E-04,17.51,17.51,17.51,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
311,11:12:35,89.2,89.2,3.02E-04,17.48,17.48,17.48,2.7,2.9,2.8,0.00E+00,0.00E+00,0.00E+00
313,11:12:36,734.2,131.6,2.82E-04,17.48,17.53,17.52,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
315,11:12:38,734.2,109.8,2.88E-04,17.50,17.53,17.50,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
316,11:12:39,734.2,109.6,2.88E-04,17.51,17.51,17.51,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
319,11:12:41,734.2,113.8,2.88E-04,17.51,17.53,17.52,2.6,2.6,2.6,0.00E+00,0.00E+00,0.00E+00
320,11:12:41,734.2,128.6,2.95E-04,17.51,17.52,17.51,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
323,11:12:43,734.2,82.6,2.88E-04,17.51,17.51,17.51,3.0,4.0,3.5,0.00E+00,0.00E+00,0.00E+00
327,11:12:46,734.2,132.8,2.88E-04,17.50,17.52,17.51,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
331,11:12:48,734.2,92.5,2.88E-04,17.51,17.53,17.52,0.8,2.6,1.7,0.00E+00,0.00E+00,0.00E+00
337,11:12:52,734.2,124.4,2.95E-04,17.51,17.55,17.53,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
338,11:12:53,734.2,75.2,2.95E-04,17.51,17.51,17.51,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
339,11:12:54,734.2,142.2,2.88E-04,17.51,17.51,17.51,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
340,11:12:54,734.2,107.6,2.69E-04,17.51,17.56,17.55,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
343,11:12:56,734.2,129.6,2.75E-04,17.54,17.56,17.54,1.1,2.4,1.7,0.00E+00,0.00E+00,0.00E+00
347,11:12:59,734.2,135.4,2.82E-04,17.54,17.55,17.54,4.0,4.0,4.0,0.00E+00,0.00E+00,0.00E+00
348,11:13:00,734.2,117.2,2.75E-04,17.54,17.54,17.54,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
349,11:13:00,734.2,120.6,2.75E-04,17.54,17.55,17.54,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
352,11:13:02,734.2,114.2,2.82E-04,17.53,17.55,17.53,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
354,11:13:04,734.2,123.6,2.82E-04,17.53,17.53,17.53,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
356,11:13:05,734.2,113.8,2.75E-04,17.53,17.55,17.54,2.5,3.9,3.2,0.00E+00,0.00E+00,0.00E+00
360,11:13:07,734.2,121.4,2.88E-04,17.52,17.55,17.52,2.0,2.0,2.0,0.00E+00,0.00E+00,0.00E+00
361,11:13:08,734.2,101.8,2.82E-04,17.52,17.52,17.52,2.0,2.0,2.0,0.00E+00,0.00E+00,0.00E+00
364,11:13:10,734.2,125.2,2.88E-04,17.52,17.52,17.52,2.2,4.8,3.5,0.00E+00,0.00E+00,0.00E+00
368,11:13:13,734.2,117.8,2.95E-04,17.51,17.52,17.51,4.0,4.0,4.0,0.00E+00,0.00E+00,0.00E+00
369,11:13:13,734.2,112.6,3.02E-04,17.50,17.50,17.50,4.0,4.0,4.0,0.00E+00,0.00E+00,0.00E+00
372,11:13:15,734.2,146.7,2.95E-04,17.50,17.51,17.50,3.5,4.8,4.1,0.00E+00,0.00E+00,0.00E+00
374,11:13:17,734.2,122.8,3.02E-04,17.49,17.51,17.49,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
376,11:13:18,734.2,111.0,2.95E-04,17.49,17.53,17.51,0.8,3.3,2.0,0.00E+00,0.00E+00,0.00E+00
380,11:13:21,163.0,163.0,3.02E-04,17.49,17.50,17.49,3.8,3.8,3.8,0.00E+00,0.00E+00,0.00E+00
381,11:13:21,734.2,133.0,2.95E-04,17.49,17.49,17.49,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
383,11:13:23,734.2,116.6,2.82E-04,17.49,17.53,17.51,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
384,11:13:24,734.2,118.2,2.82E-04,17.53,17.53,17.53,4.9,4.9,4.9,0.00E+00,0.00E+00,0.00E+00
